Date,Open,High,Low,Close
2013-06-06,160.929,162.256,159.823,162.256
2013-06-07,162.527,164.440,162.527,164.338
2013-06-10,164.467,164.869,163.926,164.281
2013-06-11,163.864,164.013,162.292,162.613
2013-06-12,162.994,163.771,161.092,161.252
2013-06-13,161.215,163.925,160.807,163.636
2013-06-14,163.552,164.080,162.396,162.673
2013-06-17,163.064,164.650,163.034,163.904
2013-06-18,163.977,165.419,163.977,165.181
2013-06-19,165.183,165.245,162.891,162.893
2013-06-20,162.462,162.462,158.432,158.819
2013-06-21,158.862,159.919,157.770,159.243
2013-06-24,158.877,158.877,156.033,157.309
2013-06-25,157.752,159.379,157.709,158.803
2013-06-26,159.227,160.683,159.227,160.326
2013-06-27,160.644,162.007,160.644,161.320
2013-06-28,161.112,161.594,160.106,160.628
2013-07-01,160.978,162.661,160.978,161.496
2013-07-02,161.429,162.426,160.677,161.408
2013-07-03,161.148,161.897,160.457,161.541
2013-07-05,161.865,163.207,161.471,163.189
2013-07-08,163.420,164.468,163.420,164.046
2013-07-09,164.289,165.418,164.289,165.232
2013-07-10,165.156,165.792,164.766,165.262
2013-07-11,165.741,167.663,165.741,167.502
2013-07-12,167.526,168.019,167.233,168.019
2013-07-15,167.959,168.451,167.789,168.250
2013-07-16,168.270,168.373,167.184,167.626
2013-07-17,167.791,168.475,167.791,168.091
2013-07-18,168.105,169.312,168.105,168.937
2013-07-19,168.615,169.209,168.408,169.209
2013-07-22,169.441,169.761,169.067,169.553
2013-07-23,169.663,169.878,169.113,169.239
2013-07-24,169.606,169.838,168.257,168.594
2013-07-25,168.521,169.094,168.007,169.025
2013-07-26,168.731,169.185,167.603,169.165
2013-07-29,169.032,169.092,168.186,168.533
2013-07-30,168.792,169.319,168.242,168.596
2013-07-31,168.776,169.843,168.494,168.573
2013-08-01,168.942,170.785,168.942,170.687
2013-08-02,170.610,170.967,170.068,170.967
2013-08-05,170.801,170.924,170.355,170.714
2013-08-06,170.579,170.579,169.329,169.737
2013-08-07,169.530,169.530,168.491,169.091
2013-08-08,169.335,170.018,168.838,169.748
2013-08-09,169.610,169.942,168.602,169.142
2013-08-12,168.837,169.149,168.335,168.947
2013-08-13,169.065,169.681,168.262,169.416
2013-08-14,169.388,169.552,168.483,168.539
2013-08-15,167.961,167.961,165.859,166.132
2013-08-16,166.122,166.360,165.261,165.583
2013-08-19,165.525,165.918,164.584,164.606
2013-08-20,164.681,165.892,164.608,165.235
2013-08-21,165.066,165.699,163.943,164.280
2013-08-22,164.503,165.955,164.503,165.696
2013-08-23,165.992,166.485,165.481,166.350
2013-08-26,166.429,166.951,165.602,165.678
2013-08-27,165.254,165.254,162.905,163.048
2013-08-28,163.025,164.118,162.747,163.496
2013-08-29,163.350,164.641,163.088,163.817
2013-08-30,163.889,164.008,162.805,163.297
2013-09-03,163.595,165.135,163.341,163.977
2013-09-04,164.072,165.572,163.741,165.308
2013-09-05,165.328,165.917,165.307,165.508
2013-09-06,165.744,166.483,164.062,165.517
2013-09-09,165.685,167.240,165.685,167.171
2013-09-10,167.511,168.409,167.511,168.399
2013-09-11,168.104,168.913,167.870,168.913
2013-09-12,168.921,168.997,168.196,168.342
2013-09-13,168.504,168.873,168.222,168.799
2013-09-16,169.170,170.495,169.170,169.760
2013-09-17,169.773,170.552,169.773,170.476
2013-09-18,170.574,172.944,170.035,172.552
2013-09-19,172.734,172.986,172.020,172.234
2013-09-20,172.244,172.523,170.889,170.991
2013-09-23,171.144,171.144,169.710,170.184
2013-09-24,170.260,170.763,169.490,169.742
2013-09-25,169.802,170.171,169.188,169.277
2013-09-26,169.405,170.385,169.311,169.867
2013-09-27,169.552,169.552,168.711,169.175
2013-09-30,168.726,168.726,167.499,168.155
2013-10-01,168.241,169.655,168.207,169.500
2013-10-02,169.190,169.387,168.034,169.387
2013-10-03,169.235,169.235,167.036,167.866
2013-10-04,167.879,169.194,167.733,169.050
2013-10-07,168.715,168.715,167.470,167.612
2013-10-08,167.622,167.679,165.503,165.545
2013-10-09,165.699,166.247,164.647,165.640
2013-10-10,166.088,169.256,166.088,169.256
2013-10-11,169.109,170.344,168.852,170.320
2013-10-14,169.986,171.103,169.213,171.014
2013-10-15,170.917,171.157,169.593,169.806
2013-10-16,170.049,172.176,170.049,172.154
2013-10-17,172.017,173.345,171.412,173.315
2013-10-18,173.672,174.531,173.574,174.450
2013-10-21,174.520,174.779,174.067,174.466
2013-10-22,174.648,175.933,174.648,175.467
2013-10-23,175.227,175.227,174.050,174.638
2013-10-24,174.748,175.394,174.550,175.207
2013-10-25,175.601,175.982,175.245,175.977
2013-10-28,175.942,176.499,175.767,176.211
2013-10-29,176.293,177.209,176.293,177.195
2013-10-30,177.227,177.522,175.724,176.331
2013-10-31,176.324,176.853,175.572,175.654
2013-11-01,175.870,176.567,175.270,176.164
2013-11-04,176.340,176.878,176.156,176.793
2013-11-05,176.567,176.703,175.576,176.297
2013-11-06,176.500,177.374,176.440,177.049
2013-11-07,177.074,177.454,174.620,174.715
2013-11-08,174.837,177.078,174.763,177.061
2013-11-11,176.996,177.344,176.785,177.189
2013-11-12,176.951,177.178,176.229,176.769
2013-11-13,176.437,178.200,176.064,178.200
2013-11-14,178.275,179.153,178.022,179.062
2013-11-15,179.066,179.822,179.066,179.818
2013-11-18,179.882,180.233,178.800,179.153
2013-11-19,179.079,179.551,178.472,178.787
2013-11-20,178.959,179.573,177.723,178.137
2013-11-21,178.352,179.716,178.352,179.585
2013-11-22,179.721,180.484,179.470,180.476
2013-11-25,180.633,180.810,180.058,180.248
2013-11-26,180.287,180.842,180.077,180.275
2013-11-27,180.348,180.827,180.277,180.723
2013-11-29,180.869,181.355,180.398,180.581
2013-12-02,180.655,181.002,179.860,180.090
2013-12-03,180.010,180.010,178.785,179.515
2013-12-04,179.315,179.980,177.909,179.281
2013-12-05,179.282,179.282,178.338,178.503
2013-12-06,178.836,180.604,178.836,180.509
2013-12-09,180.621,181.152,180.621,180.837
2013-12-10,180.760,180.852,180.175,180.262
2013-12-11,180.276,180.297,178.009,178.222
2013-12-12,178.171,178.299,177.228,177.550
2013-12-13,177.798,178.092,177.245,177.532
2013-12-16,177.748,179.222,177.748,178.654
2013-12-17,178.647,178.677,177.705,178.100
2013-12-18,178.146,181.108,176.799,181.065
2013-12-19,180.900,181.088,180.135,180.960
2013-12-20,181.039,182.375,181.025,181.832
2013-12-23,182.292,182.975,182.292,182.799
2013-12-24,182.802,183.332,182.802,183.332
2013-12-26,183.496,184.284,183.496,184.202
2013-12-27,184.297,184.489,183.981,184.140
2013-12-30,184.147,184.247,183.877,184.107
2013-12-31,184.261,184.944,184.241,184.836
2014-01-02,184.586,184.586,182.774,183.198
2014-01-03,183.321,183.824,182.913,183.137
2014-01-06,183.231,183.716,182.373,182.677
2014-01-07,182.871,184.010,182.871,183.788
2014-01-08,183.790,184.002,183.140,183.749
2014-01-09,183.900,184.323,183.038,183.813
2014-01-10,184.006,184.315,183.243,184.237
2014-01-13,184.126,184.345,181.552,181.920
2014-01-14,182.136,183.926,182.136,183.888
2014-01-15,184.052,185.084,184.052,184.838
2014-01-16,184.799,184.799,184.030,184.589
2014-01-17,184.423,184.604,183.523,183.870
2014-01-21,184.105,184.931,183.238,184.380
2014-01-22,184.471,184.687,184.088,184.486
2014-01-23,184.229,184.229,182.006,182.846
2014-01-24,182.696,182.696,179.029,179.029
2014-01-27,179.103,179.598,177.288,178.156
2014-01-28,178.300,179.387,177.949,179.250
2014-01-29,179.015,179.015,177.045,177.420
2014-01-30,177.717,179.877,177.717,179.419
2014-01-31,179.088,179.388,177.226,178.259
2014-02-03,178.268,178.483,173.966,174.189
2014-02-04,174.382,175.873,174.382,175.520
2014-02-05,175.338,175.579,173.792,175.164
2014-02-06,175.299,177.406,175.299,177.343
2014-02-07,177.601,179.803,177.601,179.702
2014-02-10,179.620,179.994,179.183,179.984
2014-02-11,180.045,182.354,180.041,181.975
2014-02-12,182.012,182.655,181.597,181.926
2014-02-13,181.482,183.025,180.922,182.983
2014-02-14,182.846,184.165,182.559,183.863
2014-02-18,183.903,184.287,183.501,184.076
2014-02-19,183.890,184.750,182.699,182.875
2014-02-20,182.924,184.279,182.458,183.978
2014-02-21,184.107,184.613,183.560,183.625
2014-02-24,183.678,185.871,183.678,184.761
2014-02-25,184.766,185.291,184.019,184.512
2014-02-26,184.579,185.265,184.066,184.516
2014-02-27,184.490,185.453,184.113,185.429
2014-02-28,185.512,186.792,184.767,185.945
2014-03-03,185.768,185.768,183.444,184.573
2014-03-04,184.923,187.623,184.923,187.391
2014-03-05,187.405,187.653,187.111,187.381
2014-03-06,187.418,188.194,187.418,187.703
2014-03-07,187.852,188.357,187.056,187.804
2014-03-10,187.786,187.787,186.704,187.717
2014-03-11,187.826,188.235,186.388,186.763
2014-03-12,186.615,186.838,185.438,186.820
2014-03-13,186.906,187.440,184.186,184.634
2014-03-14,184.507,185.244,183.957,184.113
2014-03-17,184.281,186.230,184.281,185.883
2014-03-18,185.892,187.376,185.892,187.225
2014-03-19,187.225,187.414,185.035,186.077
2014-03-20,186.009,187.349,185.463,187.201
2014-03-21,187.453,188.397,186.346,186.652
2014-03-24,186.767,187.334,184.969,185.744
2014-03-25,185.948,187.187,185.596,186.562
2014-03-26,186.709,187.592,185.256,185.256
2014-03-27,185.211,185.555,184.211,184.904
2014-03-28,185.007,186.663,185.007,185.762
2014-03-31,185.916,187.518,185.916,187.234
2014-04-01,187.396,188.584,187.396,188.552
2014-04-02,188.661,189.317,188.379,189.090
2014-04-03,189.143,189.380,188.265,188.877
2014-04-04,189.025,189.728,186.326,186.509
2014-04-07,186.392,186.404,184.148,184.504
2014-04-08,184.548,185.495,183.749,185.196
2014-04-09,185.264,187.243,185.238,187.218
2014-04-10,187.228,187.253,183.087,183.308
2014-04-11,183.065,183.507,181.436,181.569
2014-04-14,181.818,183.419,181.580,183.061
2014-04-15,183.145,184.402,181.629,184.298
2014-04-16,184.601,186.231,184.601,186.231
2014-04-17,186.173,186.963,185.672,186.485
2014-04-21,186.579,187.189,186.318,187.189
2014-04-22,187.257,188.489,187.257,187.955
2014-04-23,187.932,187.975,187.391,187.539
2014-04-24,188.197,188.406,187.024,187.861
2014-04-25,187.772,187.772,185.970,186.340
2014-04-28,186.500,187.701,185.061,186.943
2014-04-29,187.078,188.060,187.078,187.833
2014-04-30,187.710,188.520,187.269,188.395
2014-05-01,188.439,188.859,187.804,188.368
2014-05-02,188.530,189.133,187.850,188.114
2014-05-05,187.945,188.551,186.677,188.466
2014-05-06,188.369,188.369,186.772,186.772
2014-05-07,186.853,187.883,185.979,187.821
2014-05-08,187.739,188.907,187.005,187.563
2014-05-09,187.527,187.857,186.702,187.848
2014-05-12,188.003,189.713,188.003,189.665
2014-05-13,189.675,190.217,189.606,189.745
2014-05-14,189.713,189.713,188.577,188.853
2014-05-15,188.816,188.816,186.236,187.085
2014-05-16,187.119,187.828,186.482,187.786
2014-05-19,187.666,188.600,187.242,188.508
2014-05-20,188.488,188.488,186.814,187.283
2014-05-21,187.334,188.880,187.334,188.803
2014-05-22,188.819,189.633,188.539,189.249
2014-05-23,189.332,190.126,189.332,190.053
2014-05-27,190.201,191.228,190.201,191.191
2014-05-28,191.177,191.446,190.730,190.978
2014-05-29,191.060,192.003,190.982,192.003
2014-05-30,192.033,192.403,191.664,192.357
2014-06-02,192.387,192.588,191.598,192.497
2014-06-03,192.307,192.507,191.879,192.424
2014-06-04,192.306,192.863,191.860,192.788
2014-06-05,192.852,194.174,192.293,194.046
2014-06-06,194.241,194.944,194.241,194.944
2014-06-09,194.897,195.555,194.716,195.127
2014-06-10,195.034,195.086,194.464,195.079
2014-06-11,194.937,194.937,194.008,194.389
2014-06-12,194.335,194.335,192.578,193.011
2014-06-13,193.080,193.730,192.769,193.616
2014-06-16,193.484,194.115,193.091,193.778
2014-06-17,193.715,194.369,193.355,194.199
2014-06-18,194.273,195.774,193.929,195.698
2014-06-19,195.750,195.987,195.226,195.948
2014-06-20,196.045,196.391,195.917,196.287
2014-06-23,196.292,196.374,195.889,196.261
2014-06-24,196.197,196.817,194.834,194.998
2014-06-25,194.927,196.083,194.749,195.953
2014-06-26,195.989,195.989,194.469,195.722
2014-06-27,195.656,196.147,195.218,196.096
2014-06-30,196.079,196.424,195.822,196.023
2014-07-01,196.229,197.858,196.229,197.332
2014-07-02,197.306,197.667,197.258,197.462
2014-07-03,197.588,198.559,197.588,198.544
2014-07-07,198.422,198.422,197.488,197.765
2014-07-08,197.639,197.639,195.946,196.371
2014-07-09,196.510,197.415,196.510,197.283
2014-07-10,196.667,196.984,195.286,196.468
2014-07-11,196.576,196.867,195.963,196.757
2014-07-14,196.986,197.985,196.986,197.710
2014-07-15,197.736,198.252,196.534,197.328
2014-07-16,197.635,198.394,197.567,198.157
2014-07-17,197.975,198.180,195.559,195.812
2014-07-18,196.154,197.991,196.082,197.822
2014-07-21,197.693,197.693,196.577,197.363
2014-07-22,197.565,198.624,197.565,198.353
2014-07-23,198.532,198.923,198.244,198.701
2014-07-24,198.807,199.139,198.579,198.798
2014-07-25,198.460,198.460,197.437,197.834
2014-07-28,197.825,198.152,196.731,197.891
2014-07-29,198.003,198.485,196.995,196.995
2014-07-30,197.321,197.890,196.242,197.007
2014-07-31,196.514,196.514,193.067,193.067
2014-08-01,192.980,193.735,191.637,192.515
2014-08-04,192.662,194.292,192.120,193.899
2014-08-05,193.634,193.634,191.377,192.021
2014-08-06,191.729,192.791,191.145,192.024
2014-08-07,192.303,192.889,190.478,190.957
2014-08-08,191.035,193.238,190.901,193.159
2014-08-11,193.343,194.490,193.343,193.692
2014-08-12,193.573,193.965,192.829,193.375
2014-08-13,193.560,194.841,193.560,194.672
2014-08-14,194.741,195.523,194.741,195.518
2014-08-15,195.887,196.404,194.150,195.506
2014-08-18,195.836,197.199,195.836,197.174
2014-08-19,197.273,198.257,197.273,198.160
2014-08-20,198.046,198.857,197.768,198.651
2014-08-21,198.682,199.476,198.682,199.237
2014-08-22,199.260,199.354,198.476,198.840
2014-08-25,199.174,200.195,199.174,199.792
2014-08-26,199.859,200.504,199.859,200.002
2014-08-27,200.054,200.214,199.620,200.012
2014-08-28,199.742,199.855,199.052,199.674
2014-08-29,199.845,200.338,199.465,200.337
2014-09-02,200.407,200.612,199.485,200.228
2014-09-03,200.357,200.928,199.814,200.072
2014-09-04,200.167,201.117,199.254,199.765
2014-09-05,199.800,200.771,199.010,200.771
2014-09-08,200.717,200.717,199.560,200.154
2014-09-09,200.073,200.101,198.461,198.844
2014-09-10,198.841,199.666,198.299,199.569
2014-09-11,199.285,199.765,198.593,199.745
2014-09-12,199.674,199.674,198.026,198.554
2014-09-15,198.604,198.718,197.848,198.413
2014-09-16,198.193,200.228,197.906,199.898
2014-09-17,199.930,201.074,199.329,200.157
2014-09-18,200.307,201.234,200.307,201.136
2014-09-19,201.274,201.926,200.659,201.040
2014-09-22,200.908,200.908,199.101,199.429
2014-09-23,199.278,199.541,198.277,198.277
2014-09-24,198.334,199.979,197.863,199.830
2014-09-25,199.732,199.732,196.599,196.599
2014-09-26,196.622,198.637,196.622,198.285
2014-09-29,197.896,198.128,196.404,197.780
2014-09-30,197.821,198.517,196.896,197.229
2014-10-01,197.144,197.144,194.172,194.616
2014-10-02,194.583,195.232,192.603,194.617
2014-10-03,194.812,197.119,194.812,196.790
2014-10-06,197.001,197.784,195.843,196.482
2014-10-07,196.236,196.236,193.487,193.510
2014-10-08,193.555,197.036,192.525,196.889
2014-10-09,196.768,196.768,192.756,192.821
2014-10-10,192.563,193.698,190.605,190.613
2014-10-13,190.565,191.209,187.414,187.474
2014-10-14,187.711,189.871,187.179,187.770
2014-10-15,187.418,187.418,182.066,186.249
2014-10-16,185.595,187.601,183.502,186.276
2014-10-17,186.491,189.816,186.491,188.676
2014-10-20,188.562,190.503,188.230,190.401
2014-10-21,190.938,194.245,190.938,194.128
2014-10-22,194.129,194.931,192.683,192.711
2014-10-23,193.102,196.195,193.102,195.082
2014-10-24,195.159,196.527,194.627,196.458
2014-10-27,196.297,196.464,195.137,196.163
2014-10-28,196.414,198.505,196.414,198.505
2014-10-29,198.329,199.140,196.904,198.230
2014-10-30,197.949,199.940,197.475,199.465
2014-10-31,200.120,201.819,200.120,201.805
2014-11-03,201.821,202.446,201.368,201.781
2014-11-04,201.581,201.598,200.101,201.210
2014-11-05,201.529,202.377,201.442,202.357
2014-11-06,202.333,203.161,201.586,203.121
2014-11-07,203.236,203.426,202.507,203.192
2014-11-10,203.201,203.870,203.017,203.826
2014-11-11,203.820,204.128,203.528,203.968
2014-11-12,203.775,204.033,203.195,203.825
2014-11-13,203.921,204.618,203.044,203.933
2014-11-14,203.974,204.222,203.520,203.982
2014-11-17,203.829,204.307,203.446,204.132
2014-11-18,204.148,205.608,204.148,205.180
2014-11-19,205.116,205.214,204.037,204.872
2014-11-20,204.587,205.384,204.049,205.275
2014-11-21,205.746,207.146,205.675,206.350
2014-11-24,206.507,207.017,206.507,206.941
2014-11-25,207.015,207.421,206.475,206.703
2014-11-26,206.736,207.329,206.662,207.283
2014-11-28,207.478,207.576,206.506,206.756
2014-12-01,206.578,206.578,204.957,205.344
2014-12-02,205.377,206.877,205.377,206.655
2014-12-03,206.745,207.628,206.665,207.433
2014-12-04,207.364,207.734,206.234,207.192
2014-12-05,207.278,207.947,207.081,207.537
2014-12-08,207.484,207.578,205.427,206.031
2014-12-09,205.655,206.060,203.417,205.982
2014-12-10,205.886,205.886,202.426,202.614
2014-12-11,202.792,205.553,202.792,203.533
2014-12-12,203.036,203.225,200.233,200.233
2014-12-15,200.503,201.869,198.226,198.963
2014-12-16,198.671,201.689,197.256,197.274
2014-12-17,197.377,201.675,197.377,201.289
2014-12-18,201.898,206.123,201.898,206.123
2014-12-19,206.104,207.785,206.103,207.065
2014-12-22,206.928,207.876,206.928,207.854
2014-12-23,208.148,208.673,207.977,208.217
2014-12-24,208.325,208.756,208.186,208.188
2014-12-26,208.430,209.270,208.430,208.877
2014-12-29,208.763,209.355,208.575,209.057
2014-12-30,208.849,208.849,207.953,208.035
2014-12-31,208.211,208.558,205.794,205.890
2015-01-02,205.890,207.236,204.604,205.820
2015-01-05,205.444,205.444,201.734,202.058
2015-01-06,202.215,203.025,199.244,200.261
2015-01-07,200.555,202.961,200.555,202.590
2015-01-08,203.061,206.408,203.061,206.214
2015-01-09,206.345,206.443,203.833,204.481
2015-01-12,204.613,204.930,202.258,202.826
2015-01-13,203.158,205.693,200.825,202.303
2015-01-14,201.840,201.840,198.844,201.127
2015-01-15,201.375,202.135,199.147,199.267
2015-01-16,199.225,202.046,198.812,201.942
2015-01-20,202.076,202.894,200.449,202.255
2015-01-21,202.019,203.829,201.204,203.212
2015-01-22,203.430,206.462,202.638,206.315
2015-01-23,206.298,206.298,205.054,205.182
2015-01-26,205.042,205.762,204.097,205.709
2015-01-27,204.786,204.786,201.991,202.955
2015-01-28,203.234,204.249,200.149,200.216
2015-01-29,200.245,202.464,198.918,202.125
2015-01-30,201.935,202.332,199.338,199.499
2015-02-02,199.667,202.166,198.090,202.085
2015-02-03,202.271,205.030,202.271,205.003
2015-02-04,204.886,205.474,203.672,204.151
2015-02-05,204.345,206.355,204.345,206.252
2015-02-06,206.228,207.240,204.997,205.547
2015-02-09,205.347,205.616,204.188,204.674
2015-02-10,204.938,207.086,204.862,206.859
2015-02-11,206.855,207.348,205.799,206.853
2015-02-12,206.998,208.853,206.998,208.848
2015-02-13,208.878,209.703,208.670,209.699
2015-02-17,209.647,210.130,208.980,210.034
2015-02-18,209.916,210.023,209.215,209.968
2015-02-19,209.925,210.213,209.079,209.745
2015-02-20,209.765,211.061,208.544,211.030
2015-02-23,210.983,211.005,210.300,210.966
2015-02-24,210.910,211.794,210.587,211.548
2015-02-25,211.530,211.959,210.989,211.386
2015-02-26,211.391,211.391,210.376,211.074
2015-02-27,211.088,211.274,210.375,210.450
2015-03-02,210.523,211.752,210.450,211.739
2015-03-03,211.576,211.576,209.826,210.778
2015-03-04,210.772,210.772,209.449,209.853
2015-03-05,209.854,210.425,209.522,210.104
2015-03-06,210.091,210.091,206.727,207.126
2015-03-09,207.225,208.349,207.221,207.943
2015-03-10,207.614,207.614,204.416,204.416
2015-03-11,204.469,205.008,203.969,204.024
2015-03-12,204.110,206.641,204.110,206.595
2015-03-13,206.456,206.456,204.117,205.340
2015-03-16,205.535,208.141,205.535,208.119
2015-03-17,208.059,208.059,206.508,207.428
2015-03-18,207.284,210.685,206.123,209.950
2015-03-19,209.869,209.869,208.556,208.927
2015-03-20,209.032,211.392,209.032,210.810
2015-03-23,210.799,211.486,210.442,210.442
2015-03-24,210.394,210.763,209.150,209.150
2015-03-25,209.310,209.743,206.105,206.105
2015-03-26,205.994,206.715,204.550,205.615
2015-03-27,205.578,206.283,205.296,206.102
2015-03-30,206.411,208.897,206.411,208.624
2015-03-31,208.405,208.405,206.704,206.789
2015-04-01,206.763,206.763,204.838,205.969
2015-04-02,206.003,207.217,205.732,206.696
2015-04-06,206.487,208.699,205.652,208.062
2015-04-07,208.079,208.981,207.610,207.633
2015-04-08,207.694,208.669,207.330,208.190
2015-04-09,208.129,209.331,207.429,209.118
2015-04-10,209.151,210.261,209.151,210.206
2015-04-13,210.203,210.765,209.233,209.243
2015-04-14,209.228,209.862,208.324,209.584
2015-04-15,209.782,211.191,209.782,210.663
2015-04-16,210.596,211.130,210.002,210.499
2015-04-17,210.258,210.258,207.237,208.118
2015-04-20,208.411,210.394,208.411,210.040
2015-04-21,210.282,210.964,209.438,209.729
2015-04-22,209.827,210.998,209.105,210.796
2015-04-23,210.721,212.049,210.319,211.293
2015-04-24,211.280,212.092,211.280,211.769
2015-04-27,211.929,212.592,210.704,210.892
2015-04-28,210.835,211.604,209.489,211.476
2015-04-29,211.249,211.365,209.741,210.685
2015-04-30,210.552,210.552,207.759,208.551
2015-05-01,208.738,210.841,208.738,210.829
2015-05-04,211.023,212.095,211.023,211.449
2015-05-05,211.263,211.524,208.846,208.946
2015-05-06,209.126,209.842,206.793,208.015
2015-05-07,207.996,209.290,207.499,208.800
2015-05-08,209.213,211.766,209.213,211.610
2015-05-11,211.556,211.769,210.458,210.533
2015-05-12,210.287,210.506,208.557,209.912
2015-05-13,209.962,211.019,209.604,209.848
2015-05-14,210.043,212.145,210.043,212.110
2015-05-15,212.207,212.389,211.681,212.273
2015-05-18,212.130,213.178,212.001,212.920
2015-05-19,212.945,213.302,212.450,212.783
2015-05-20,212.779,213.472,212.259,212.585
2015-05-21,212.555,213.428,212.295,213.082
2015-05-22,213.036,213.215,212.606,212.606
2015-05-26,212.534,212.534,209.918,210.420
2015-05-27,210.513,212.622,210.513,212.348
2015-05-28,212.227,212.227,211.286,212.079
2015-05-29,212.066,212.066,210.489,210.739
2015-06-01,210.864,211.915,210.254,211.173
2015-06-02,211.041,211.759,209.914,210.960
2015-06-03,211.064,212.192,210.961,211.407
2015-06-04,211.235,211.289,209.323,209.584
2015-06-05,209.509,210.099,208.567,209.283
2015-06-08,209.234,209.301,207.911,207.928
2015-06-09,207.907,208.562,207.214,208.015
2015-06-10,208.112,210.850,208.112,210.520
2015-06-11,210.624,211.502,210.624,210.886
2015-06-12,210.743,210.743,209.133,209.411
2015-06-15,209.134,209.134,207.249,208.443
2015-06-16,208.426,209.740,208.210,209.629
2015-06-17,209.740,210.679,208.886,210.044
2015-06-18,210.158,212.665,210.158,212.124
2015-06-19,212.106,212.164,210.945,210.999
2015-06-22,211.250,212.987,211.250,212.285
2015-06-23,212.316,212.803,211.989,212.420
2015-06-24,212.365,212.510,210.858,210.858
2015-06-25,210.996,211.604,210.178,210.231
2015-06-26,210.262,210.892,209.538,210.149
2015-06-29,209.863,209.863,205.664,205.764
2015-06-30,206.119,207.428,205.632,206.311
2015-07-01,206.700,208.278,206.700,207.742
2015-07-02,207.803,208.506,207.102,207.678
2015-07-06,207.395,207.861,205.840,206.876
2015-07-07,206.952,208.374,204.402,208.134
2015-07-08,207.766,207.766,204.466,204.668
2015-07-09,204.973,207.428,204.973,205.131
2015-07-10,205.274,208.131,205.274,207.662
2015-07-13,208.003,210.067,208.003,209.960
2015-07-14,209.972,211.198,209.818,210.895
2015-07-15,210.901,211.414,210.249,210.740
2015-07-16,211.055,212.442,211.055,212.429
2015-07-17,212.680,212.891,211.988,212.664
2015-07-20,212.685,213.282,212.366,212.828
2015-07-21,212.755,212.849,211.540,211.921
2015-07-22,211.821,211.851,211.000,211.415
2015-07-23,211.416,211.687,209.863,210.215
2015-07-24,210.224,210.601,207.709,207.965
2015-07-27,207.819,207.819,206.352,206.764
2015-07-28,207.075,209.560,206.909,209.325
2015-07-29,209.470,211.060,209.408,210.857
2015-07-30,210.678,211.048,209.497,210.863
2015-07-31,211.160,211.424,210.207,210.384
2015-08-03,210.449,210.570,208.731,209.804
2015-08-04,209.768,210.251,208.860,209.332
2015-08-05,209.527,211.266,209.527,209.984
2015-08-06,210.075,210.332,207.553,208.356
2015-08-07,208.261,208.261,206.791,207.757
2015-08-10,208.098,210.535,208.098,210.418
2015-08-11,210.266,210.266,207.649,208.407
2015-08-12,208.110,208.906,205.209,208.605
2015-08-13,208.619,209.293,207.826,208.339
2015-08-14,208.315,209.245,208.061,209.154
2015-08-17,208.970,210.287,207.930,210.244
2015-08-18,210.199,210.347,209.414,209.692
2015-08-19,209.569,209.617,207.053,207.961
2015-08-20,207.661,207.661,203.573,203.573
2015-08-21,203.408,203.408,197.089,197.089
2015-08-24,196.515,196.515,186.701,189.321
2015-08-25,189.808,194.804,186.708,186.761
2015-08-26,187.275,194.309,187.275,194.051
2015-08-27,194.277,198.960,194.277,198.766
2015-08-28,198.606,199.348,197.519,198.887
2015-08-31,198.673,198.673,196.598,197.218
2015-09-01,197.009,197.009,190.307,191.385
2015-09-02,191.652,194.891,191.652,194.886
2015-09-03,195.079,197.501,194.472,195.113
2015-09-04,194.776,194.776,191.121,192.122
2015-09-08,192.730,197.042,192.730,196.941
2015-09-09,197.145,198.863,193.788,194.204
2015-09-10,194.159,196.529,193.719,195.229
2015-09-11,195.145,196.105,193.919,196.105
2015-09-14,196.306,196.306,194.827,195.303
2015-09-15,195.510,198.319,195.430,197.809
2015-09-16,197.802,199.726,197.793,199.531
2015-09-17,199.533,202.086,198.673,199.020
2015-09-18,198.966,198.966,195.345,195.803
2015-09-21,196.084,197.964,195.580,196.697
2015-09-22,196.139,196.139,192.922,194.274
2015-09-23,194.324,194.952,193.257,193.876
2015-09-24,193.481,193.717,190.892,193.224
2015-09-25,193.593,195.289,192.150,193.134
2015-09-28,192.918,192.918,187.921,188.177
2015-09-29,188.190,189.948,187.191,188.409
2015-09-30,188.714,192.053,188.714,192.003
2015-10-01,191.965,192.721,190.070,192.382
2015-10-02,192.177,195.136,189.370,195.136
2015-10-05,195.433,198.917,195.433,198.705
2015-10-06,198.663,199.162,197.199,197.992
2015-10-07,198.234,199.931,197.644,199.583
2015-10-08,199.401,201.650,198.753,201.343
2015-10-09,201.373,202.013,200.761,201.489
2015-10-12,201.565,201.866,201.055,201.746
2015-10-13,201.500,202.234,200.178,200.369
2015-10-14,200.366,200.956,199.073,199.424
2015-10-15,199.647,202.415,199.647,202.386
2015-10-16,202.437,203.354,202.046,203.311
2015-10-19,203.173,203.445,202.231,203.366
2015-10-20,203.313,203.912,202.661,203.077
2015-10-21,203.347,203.797,201.722,201.894
2015-10-22,202.188,205.520,202.188,205.251
2015-10-23,205.819,207.974,205.819,207.515
2015-10-26,207.508,207.514,206.653,207.118
2015-10-27,206.875,207.037,205.884,206.589
2015-10-28,206.648,209.035,206.311,209.035
2015-10-29,208.835,209.252,208.263,208.941
2015-10-30,209.000,209.432,207.934,207.936
2015-11-02,208.076,210.620,208.076,210.405
